,date,high,low,open,volume,adj close,ma5,ma10,ma30,macd,ema,year,month,date_1,day,return,close,Name
0,2016-06-01,9.399999618530273,9.109999656677246,9.109999656677246,68897000.0,7.2770562171936035,,,,0.0,9.319999694824219,2016,6,1,2,,9.319999694824219,友達(2409)
1,2016-06-02,9.380000114440918,9.140000343322754,9.329999923706055,43875000.0,7.183360576629639,,,,-0.0026923051247234042,9.229999780654905,2016,6,2,3,-0.11999988555908203,9.199999809265137,友達(2409)
2,2016-06-03,9.289999961853027,9.119999885559082,9.210000038146973,30314000.0,7.144320487976074,,,,-0.004981034038864962,9.174615053030161,2016,6,3,4,-0.05000019073486328,9.149999618530273,友達(2409)
3,2016-06-06,9.619999885559082,9.25,9.25,67780000.0,7.253632545471191,,,,-0.0008452612460008169,9.252499866485596,2016,6,6,0,0.1400003433227539,9.289999961853027,友達(2409)
4,2016-06-07,9.430000305175781,9.260000228881836,9.399999618530273,32234000.0,7.292672634124756,9.259999847412109,,,0.00340947336594688,9.31107443817391,2016,6,7,1,0.05000019073486328,9.34000015258789,友達(2409)
5,2016-06-08,9.380000114440918,9.25,9.34000015258789,34506000.0,7.2692484855651855,9.257999992370605,,,0.0046202529664576275,9.310357442268959,2016,6,8,2,-0.029999732971191406,9.3100004196167,友達(2409)
6,2016-06-13,9.319999694824219,9.050000190734863,9.260000228881836,38856000.0,7.066240310668945,9.228000068664551,,,-0.006461293031938098,9.136706539827646,2016,6,13,0,-0.26000022888183594,9.050000190734863,友達(2409)
7,2016-06-14,9.260000228881836,9.039999961853027,9.039999961853027,25454000.0,7.222400188446045,9.248000144958496,,,-0.004275968171148392,9.212247026838908,2016,6,14,1,0.19999980926513672,9.25,友達(2409)
8,2016-06-15,9.300000190734863,9.119999885559082,9.239999771118164,25954000.0,7.238016605377197,9.244000244140626,,,-0.0017053156052782015,9.250751270340318,2016,6,15,2,0.020000457763671875,9.270000457763672,友達(2409)
9,2016-06-16,9.300000190734863,9.079999923706055,9.300000190734863,47841000.0,7.12870454788208,9.20200023651123,9.23100004196167,,-0.007068279089189389,9.17024913643001,2016,6,16,3,-0.1400003433227539,9.130000114440918,友達(2409)
