,date,high,low,open,volume,adj close,ma5,ma10,ma30,macd,ema,year,month,date_1,day,return,close,Name
0,2016-06-01,5.878067970275879,5.658885955810547,5.668848991394043,2947957.0,5.592958450317383,,,,0.0,5.798366069793701,2016,6,1,2,,5.798366069793701,和鑫(3049)
1,2016-06-02,5.878067970275879,5.688775062561035,5.848179817199707,1929170.0,5.496859550476074,,,,-0.0022352429536676155,5.723645091056824,2016,6,2,3,-0.09962797164916992,5.698738098144531,和鑫(3049)
2,2016-06-03,5.798366069793701,5.678812026977539,5.708700180053711,1437342.0,5.487249374389648,,,,-0.003157096326565245,5.6995043020982,2016,6,3,4,-0.009963035583496094,5.688775062561035,和鑫(3049)
3,2016-06-06,5.937845230102539,5.708700180053711,5.927883148193359,2114861.0,5.592958450317383,,,,0.00045774067838433297,5.766235995292663,2016,6,6,0,0.10959100723266602,5.798366069793701,和鑫(3049)
4,2016-06-07,5.897994041442871,5.758513927459717,5.868105888366699,1838835.0,5.573738098144531,5.752537059783935,,,0.0016194482137308341,5.774405617359256,2016,6,7,1,-0.019926071166992188,5.778439998626709,和鑫(3049)
5,2016-06-08,5.798366069793701,5.688775062561035,5.798366069793701,982652.0,5.5352983474731445,5.740581607818603,,,0.0005832915854560028,5.750494946490277,2016,6,8,2,-0.03985118865966797,5.738588809967041,和鑫(3049)
6,2016-06-13,5.678812026977539,5.419777870178223,5.678812026977539,1977350.0,5.26622200012207,5.692759990692139,,,-0.012728556355313891,5.556496285127045,2016,6,13,0,-0.278958797454834,5.459630012512207,和鑫(3049)
7,2016-06-14,5.569221019744873,5.399853229522705,5.399853229522705,917410.0,5.343100547790527,5.662871360778809,,,-0.01765929366249086,5.545051626025177,2016,6,14,1,0.07970190048217773,5.539331912994385,和鑫(3049)
8,2016-06-15,5.579184055328369,5.469592094421387,5.539331912994385,1385148.0,5.314271450042725,5.605086994171143,,,-0.022287879254994536,5.52131216042217,2016,6,15,2,-0.029887676239013672,5.509444236755371,和鑫(3049)
9,2016-06-16,5.549294948577881,5.479555130004883,5.489518165588379,1647122.0,5.352710247039795,5.559257984161377,5.655897521972657,,-0.023194326319686098,5.539967668458644,2016,6,16,3,0.039850711822509766,5.549294948577881,和鑫(3049)
10,2016-06-17,5.648922920227051,5.549294948577881,5.549294948577881,1103100.0,5.400760173797607,5.531362056732178,5.6359718322753904,,-0.020870176711739852,5.5793955606051835,2016,6,17,4,0.04981422424316406,5.599109172821045,和鑫(3049)
11,2016-06-20,5.708700180053711,5.609072208404541,5.609072208404541,1621025.0,5.487249374389648,5.5771910667419435,5.634975528717041,,-0.013956858571758879,5.65231536578723,2016,6,20,0,0.08966588973999023,5.688775062561035,和鑫(3049)
12,2016-06-21,6.256656169891357,5.748551845550537,5.848179817199707,6883587.0,6.035013198852539,5.720655918121338,5.691763639450073,,0.023433953313837463,6.055209487895439,2016,6,21,1,0.5678811073303223,6.256656169891357,和鑫(3049)
13,2016-06-22,6.675095081329346,6.226767063140869,6.246693134307861,5991270.0,6.3040900230407715,5.925890064239502,5.765488529205323,,0.06728449978486406,6.375479874489856,2016,6,22,2,0.278958797454834,6.535614967346191,和鑫(3049)
14,2016-06-23,6.8245368003845215,6.3762102127075195,6.495763778686523,4207640.0,6.467458248138428,6.157027721405029,5.858142852783203,,0.10954649988103071,6.5951487964094015,2016,6,23,3,0.16936826705932617,6.704983234405518,和鑫(3049)
15,2016-06-24,6.85442590713501,6.2666192054748535,6.724908828735352,5865803.0,6.24643087387085,6.332373523712159,5.931867790222168,,0.12634019268638674,6.51560838652649,2016,6,24,4,-0.22914505004882812,6.4758381843566895,和鑫(3049)
16,2016-06-27,6.555541038513184,6.426023960113525,6.465875148773193,2758252.0,6.227210521697998,6.485800933837891,6.031496000289917,,0.13634673700518007,6.475810870660456,2016,6,27,0,-0.019926071166992188,6.455912113189697,和鑫(3049)
17,2016-06-28,6.4758381843566895,6.346321105957031,6.455912113189697,235876.0,6.131112098693848,6.505726528167725,6.113191223144531,,0.1360547801867753,6.396126384374824,2016,6,28,1,-0.09962797164916992,6.356284141540527,和鑫(3049)
