,date,high,low,open,volume,adj close,ma5,ma10,ma30,macd,ema,year,month,date_1,day,close,Name
16,2016-06-27,13.399999618530273,12.850000381469727,13.0,959000.0,10.375650405883789,13.370000076293945,13.099999904632568,,0.09118731552169024,13.256326000339776,2016,6,27,0,13.300000190734863,鼎元(2426)
17,2016-06-28,13.399999618530273,13.100000381469727,13.199999809265137,697000.0,10.414658546447754,13.350000190734864,13.164999961853027,,0.09560107851673827,13.318775587920936,2016,6,28,1,13.350000381469727,鼎元(2426)
18,2016-06-29,13.550000190734863,13.350000381469727,13.399999618530273,1014000.0,10.453662872314453,13.310000038146972,13.239999961853027,,0.1010376727094009,13.372924941707083,2016,6,29,2,13.399999618530273,鼎元(2426)
19,2016-06-30,13.649999618530273,13.449999809265137,13.449999809265137,1605000.0,10.492670059204102,13.3,13.314999961853028,,0.10726789527245018,13.424308186760523,2016,6,30,3,13.449999809265137,鼎元(2426)
20,2016-07-01,13.899999618530273,13.449999809265137,13.5,1975000.0,10.492670059204102,13.389999961853027,13.394999980926514,,0.11079588331848633,13.441435935098571,2016,7,1,4,13.449999809265137,鼎元(2426)
21,2016-07-04,13.649999618530273,13.399999618530273,13.5,882000.0,10.492670059204102,13.419999885559083,13.394999980926514,,0.11220711557287011,13.44714518454313,2016,7,4,0,13.449999809265137,鼎元(2426)
22,2016-07-05,13.600000381469727,13.399999618530273,13.449999809265137,555000.0,10.453662872314453,13.429999732971192,13.389999961853027,,0.10857444870596034,13.41571480720089,2016,7,5,1,13.399999618530273,鼎元(2426)
23,2016-07-06,13.449999809265137,13.100000381469727,13.399999618530273,857000.0,10.414658546447754,13.419999885559083,13.364999961853027,,0.10103421607663776,13.371905190046625,2016,7,6,2,13.350000381469727,鼎元(2426)
24,2016-07-07,13.449999809265137,13.25,13.350000381469727,554000.0,10.453662872314453,13.40999984741211,13.354999923706055,,0.09745789997523246,13.390634809035745,2016,7,7,3,13.399999618530273,鼎元(2426)
25,2016-07-08,13.399999618530273,13.399999618530273,13.399999618530273,0.0,10.453662872314453,13.399999809265136,13.394999885559082,,0.09353178917327654,13.396878015365433,2016,7,8,4,13.399999618530273,鼎元(2426)
26,2016-07-11,13.550000190734863,13.25,13.5,716000.0,10.375650405883789,13.369999885559082,13.394999885559082,,0.0822916914806715,13.332292798945046,2016,7,11,0,13.300000190734863,鼎元(2426)
27,2016-07-12,13.449999809265137,13.300000190734863,13.449999809265137,772000.0,10.414658546447754,13.360000038146973,13.394999885559082,,0.0761435501820742,13.3440978539615,2016,7,12,1,13.350000381469727,鼎元(2426)
28,2016-07-13,13.449999809265137,13.300000190734863,13.399999618530273,611000.0,10.453662872314453,13.369999885559082,13.394999885559082,,0.07406534387125419,13.381365697007348,2016,7,13,2,13.399999618530273,鼎元(2426)
29,2016-07-14,13.550000190734863,13.350000381469727,13.350000381469727,983000.0,10.531675338745117,13.389999961853027,13.399999904632569,13.151666577657064,0.07884636822325675,13.460455232335782,2016,7,14,3,13.5,鼎元(2426)
30,2016-07-15,13.699999809265137,13.550000190734863,13.600000381469727,1588000.0,10.648694038391113,13.439999961853028,13.419999885559083,13.174999904632568,0.09263752655728119,13.586818156465442,2016,7,15,4,13.649999618530273,鼎元(2426)
31,2016-07-18,13.800000190734863,13.649999618530273,13.699999809265137,977000.0,10.687700271606445,13.519999885559082,13.444999885559081,13.2083332379659,0.10602205691916389,13.66227259166524,2016,7,18,0,13.699999809265137,鼎元(2426)
32,2016-07-19,13.75,13.600000381469727,13.75,888000.0,10.726706504821777,13.599999809265137,13.479999923706055,13.236666584014893,0.11896139186320376,13.72075753055508,2016,7,19,1,13.75,鼎元(2426)
33,2016-07-20,14.149999618530273,13.75,13.75,2811000.0,10.843725204467773,13.699999809265137,13.53499984741211,13.273333231608072,0.13887466810269622,13.840252255871874,2016,7,20,2,13.899999618530273,鼎元(2426)
34,2016-07-21,14.199999809265137,13.949999809265137,13.949999809265137,2442000.0,11.038755416870117,13.829999732971192,13.609999847412109,13.319999885559081,0.17155832494309387,14.04675049764414,2016,7,21,3,14.149999618530273,鼎元(2426)
35,2016-07-22,14.399999618530273,14.149999618530273,14.199999809265137,2411000.0,11.077762603759766,13.939999771118163,13.689999866485596,13.368333212534587,0.1989088596032147,14.148916705391471,2016,7,22,4,14.199999809265137,鼎元(2426)
36,2016-07-25,14.449999809265137,14.050000190734863,14.300000190734863,1826000.0,11.077762603759766,14.039999771118165,13.779999828338623,13.424999872843424,0.21801888696091254,14.182972107973915,2016,7,25,0,14.199999809265137,鼎元(2426)
37,2016-07-26,14.350000381469727,14.149999618530273,14.300000190734863,1132000.0,11.116768836975098,14.139999771118164,13.86999979019165,13.47666654586792,0.2342583922372068,14.227657369324639,2016,7,26,1,14.25,鼎元(2426)
38,2016-07-27,14.449999809265137,14.199999809265137,14.350000381469727,1384000.0,11.116768836975098,14.20999984741211,13.954999828338623,13.52999989191691,0.24427684190141896,14.242552456441546,2016,7,27,2,14.25,鼎元(2426)
39,2016-07-28,14.350000381469727,14.149999618530273,14.300000190734863,1242000.0,11.15577507019043,14.239999961853027,14.03499984741211,13.5833332379659,0.253133909652,14.280850945970423,2016,7,28,3,14.300000190734863,鼎元(2426)
40,2016-07-29,14.350000381469727,14.100000381469727,14.25,1851000.0,11.15577507019043,14.260000038146973,14.099999904632568,13.638333257039388,0.2571631952374993,14.293617109146716,2016,7,29,4,14.300000190734863,鼎元(2426)
41,2016-08-01,14.350000381469727,14.149999618530273,14.300000190734863,2838000.0,11.077762603759766,14.260000038146973,14.149999904632569,13.663333257039389,0.24968226286195083,14.23120557589233,2016,8,1,0,14.199999809265137,鼎元(2426)
42,2016-08-02,13.649999618530273,13.100000381469727,13.199999809265137,3693000.0,11.26583480834961,14.089999961853028,14.114999866485595,13.661666584014892,0.17930007046991925,13.677068270984293,2016,8,2,1,13.399999618530273,鼎元(2426)
43,2016-08-03,13.550000190734863,13.300000190734863,13.5,2651000.0,11.26583480834961,13.919999885559083,14.064999866485596,13.65499989191691,0.12213753610036626,13.492355836014946,2016,8,3,2,13.399999618530273,鼎元(2426)
44,2016-08-04,13.449999809265137,13.199999809265137,13.449999809265137,1241000.0,11.26583480834961,13.739999771118164,13.989999866485595,13.65166654586792,0.07597838692071868,13.430785024358498,2016,8,4,3,13.399999618530273,鼎元(2426)
45,2016-08-05,13.399999618530273,13.199999809265137,13.300000190734863,1085000.0,11.097688674926758,13.519999694824218,13.889999866485596,13.658333206176758,0.023436190260088807,13.276928214296257,2016,8,5,4,13.199999809265137,鼎元(2426)
46,2016-08-08,13.300000190734863,13.050000190734863,13.199999809265137,964000.0,11.05565071105957,13.309999656677245,13.78499984741211,13.653333187103271,-0.021868426242228622,13.192309150452267,2016,8,8,0,13.149999618530273,鼎元(2426)
47,2016-08-09,13.149999618530273,12.699999809265137,13.149999618530273,1034000.0,10.803431510925293,13.199999809265137,13.644999885559082,13.636666520436604,-0.08047900110602413,12.964103304463906,2016,8,9,1,12.850000381469727,鼎元(2426)
48,2016-08-10,12.850000381469727,12.550000190734863,12.850000381469727,1214000.0,10.635284423828125,13.049999809265136,13.484999847412109,13.611666520436605,-0.14107571514645656,12.754700847174817,2016,8,10,2,12.649999618530273,鼎元(2426)
49,2016-08-11,12.899999618530273,12.550000190734863,12.699999809265137,1331000.0,10.719359397888184,12.919999885559083,13.329999828338623,13.5883331934611,-0.1791037066970933,12.751566949058272,2016,8,11,3,12.75,鼎元(2426)
50,2016-08-12,12.949999809265137,12.600000381469727,12.75,879000.0,10.677322387695312,12.819999885559081,13.16999979019165,13.5633331934611,-0.21075721965991612,12.71718885586285,2016,8,12,4,12.699999809265137,鼎元(2426)
51,2016-08-15,12.699999809265137,12.300000190734863,12.649999618530273,845000.0,10.467137336730957,12.679999923706054,12.99499979019165,13.529999860127766,-0.2527465495058241,12.539062824797709,2016,8,15,0,12.449999809265137,鼎元(2426)
52,2016-08-16,12.649999618530273,12.5,12.550000190734863,545000.0,10.635284423828125,12.639999771118164,12.91999979019165,13.504999860127766,-0.26704468709528406,12.613020687286086,2016,8,16,1,12.649999618530273,鼎元(2426)
53,2016-08-17,12.649999618530273,12.350000381469727,12.5,490000.0,10.467137336730957,12.599999809265137,12.824999809265137,13.47499984105428,-0.29091627691206057,12.504340101938787,2016,8,17,2,12.449999809265137,鼎元(2426)
54,2016-08-18,12.600000381469727,12.449999809265137,12.449999809265137,355000.0,10.509174346923828,12.549999809265136,12.734999847412109,13.444999853769938,-0.3023578967710634,12.501446700646262,2016,8,18,3,12.5,鼎元(2426)
55,2016-08-19,12.600000381469727,12.399999618530273,12.550000190734863,442000.0,10.425101280212402,12.489999771118164,12.654999828338623,13.411666520436604,-0.3157455455316249,12.433815312568937,2016,8,19,4,12.399999618530273,鼎元(2426)
56,2016-08-22,12.449999809265137,12.25,12.449999809265137,295000.0,10.298991203308105,12.449999809265137,12.564999866485596,13.376666514078776,-0.3344552213901224,12.311271770856314,2016,8,22,0,12.25,鼎元(2426)
57,2016-08-23,12.399999618530273,12.25,12.25,429000.0,10.34102725982666,12.379999923706055,12.509999847412109,13.341666507720948,-0.3413475543609916,12.30375738410868,2016,8,23,1,12.300000190734863,鼎元(2426)
58,2016-08-24,12.399999618530273,12.149999618530273,12.399999618530273,617000.0,10.256954193115234,12.329999923706055,12.464999866485595,13.301666514078777,-0.3507487482987006,12.234585667546318,2016,8,24,2,12.199999809265137,鼎元(2426)
59,2016-08-25,12.75,12.199999809265137,12.199999809265137,1857000.0,10.719359397888184,12.379999923706055,12.464999866485595,13.276666514078777,-0.31063830856902186,12.57819522251544,2016,8,25,3,12.75,鼎元(2426)
60,2016-08-26,12.899999618530273,12.699999809265137,12.899999618530273,973000.0,10.677322387695312,12.439999961853028,12.464999866485595,13.244999853769938,-0.2796264136177786,12.65939828034857,2016,8,26,4,12.699999809265137,鼎元(2426)
61,2016-08-29,13.100000381469727,12.5,12.600000381469727,2155000.0,10.971578598022461,12.6,12.524999904632569,13.22333319981893,-0.22444081287695283,12.919799553939432,2016,8,29,0,13.050000190734863,鼎元(2426)
62,2016-08-30,13.100000381469727,12.800000190734863,12.949999809265137,864000.0,10.803431510925293,12.710000038146973,12.544999980926514,13.193333212534586,-0.19448608863175032,12.873266772292963,2016,8,30,1,12.850000381469727,鼎元(2426)
63,2016-08-31,13.399999618530273,12.800000190734863,12.899999618530273,3430000.0,10.971578598022461,12.880000114440918,12.605000019073486,13.16499989827474,-0.1529539508943607,12.99108905125423,2016,8,31,2,13.050000190734863,鼎元(2426)
64,2016-09-01,13.449999809265137,13.100000381469727,13.199999809265137,2651000.0,11.013614654541016,12.950000190734864,12.665000057220459,13.129999923706055,-0.11470881855960258,13.063696604731227,2016,9,1,3,13.100000381469727,鼎元(2426)
65,2016-09-02,13.149999618530273,12.800000190734863,13.149999618530273,1179000.0,10.845467567443848,12.990000152587891,12.71500005722046,13.086666584014893,-0.09930082893003522,12.954565280597258,2016,9,2,4,12.899999618530273,鼎元(2426)
66,2016-09-05,13.0,12.850000381469727,12.850000381469727,517000.0,10.845467567443848,12.960000038146973,12.780000019073487,13.04333324432373,-0.0860973185784637,12.918188172552602,2016,9,5,0,12.899999618530273,鼎元(2426)
67,2016-09-06,13.050000190734863,12.800000190734863,12.899999618530273,784000.0,10.845467567443848,12.969999885559082,12.839999961853028,12.998333231608074,-0.0747714375758477,12.90606246987105,2016,9,6,1,12.899999618530273,鼎元(2426)
68,2016-09-07,13.0,12.850000381469727,12.949999809265137,421000.0,10.803431510925293,12.929999923706054,12.905000019073487,12.951666577657063,-0.0690159412459952,12.868687744270169,2016,9,7,2,12.850000381469727,鼎元(2426)
69,2016-09-08,13.5,12.850000381469727,12.850000381469727,2373000.0,11.097688674926758,12.949999809265137,12.95,12.91499989827474,-0.03591837277298815,13.089562454266813,2016,9,8,3,13.199999809265137,鼎元(2426)
70,2016-09-09,13.550000190734863,13.0,13.100000381469727,2834000.0,11.223799705505371,13.039999961853027,13.015000057220458,12.883333237965902,0.0023397410263257257,13.263187739068755,2016,9,9,4,13.350000381469727,鼎元(2426)
71,2016-09-12,13.300000190734863,13.100000381469727,13.149999618530273,1482000.0,11.05565071105957,13.089999961853028,13.025,12.848333231608073,0.01638957159819654,13.1877289920431,2016,9,12,0,13.149999618530273,鼎元(2426)
72,2016-09-13,13.449999809265137,13.100000381469727,13.199999809265137,1834000.0,11.05565071105957,13.139999961853027,13.054999923706054,12.839999898274739,0.027209899409744054,13.162576076367882,2016,9,13,1,13.149999618530273,鼎元(2426)
73,2016-09-14,13.199999809265137,13.0,13.050000190734863,718000.0,10.971578598022461,13.179999923706054,13.054999923706054,12.82833325068156,0.02742453222258945,13.08752548594587,2016,9,14,2,13.050000190734863,鼎元(2426)
74,2016-09-19,13.300000190734863,13.050000190734863,13.25,1130000.0,11.05565071105957,13.169999885559083,13.05999984741211,12.819999917348225,0.035234093935105903,13.129174907668805,2016,9,19,0,13.149999618530273,鼎元(2426)
75,2016-09-20,13.399999618530273,13.100000381469727,13.25,2025000.0,11.097688674926758,13.139999771118164,13.089999866485595,12.819999917348225,0.04492871225330397,13.176391508733026,2016,9,20,1,13.199999809265137,鼎元(2426)
76,2016-09-21,13.300000190734863,13.100000381469727,13.149999618530273,650000.0,11.097688674926758,13.149999809265136,13.119999885559082,12.821666590372722,0.05201174797079844,13.192130375754433,2016,9,21,2,13.199999809265137,鼎元(2426)
77,2016-09-22,13.25,13.050000190734863,13.199999809265137,648000.0,11.013614654541016,13.139999961853027,13.139999961853027,12.829999923706055,0.04900917585841924,13.130710379564627,2016,9,22,3,13.100000381469727,鼎元(2426)
78,2016-09-23,13.300000190734863,13.050000190734863,13.100000381469727,995000.0,10.971578598022461,13.139999961853027,13.15999994277954,12.843333276112874,0.04211795964461551,13.07690358701145,2016,9,23,4,13.050000190734863,鼎元(2426)
79,2016-09-26,13.199999809265137,13.0,13.050000190734863,557000.0,10.971578598022461,13.120000076293945,13.144999980926514,12.853333282470704,0.03623886925755038,13.058967989493725,2016,9,26,0,13.050000190734863,鼎元(2426)
80,2016-09-27,13.050000190734863,13.050000190734863,13.050000190734863,0.0,10.971578598022461,13.09000015258789,13.114999961853027,12.864999961853027,0.03121975455822046,13.052989456987817,2016,9,27,1,13.050000190734863,鼎元(2426)
81,2016-09-28,13.050000190734863,13.050000190734863,13.050000190734863,0.0,10.971578598022461,13.060000228881837,13.105000019073486,12.884999974568684,0.02693160920319393,13.050996612819182,2016,9,28,2,13.050000190734863,鼎元(2426)
82,2016-09-29,13.149999618530273,12.899999618530273,13.050000190734863,571000.0,10.845467567443848,13.020000076293945,13.080000019073486,12.893333307902019,0.011317870579388156,12.95033194995991,2016,9,29,3,12.899999618530273,鼎元(2426)
83,2016-09-30,12.899999618530273,12.75,12.75,354000.0,10.803431510925293,12.980000114440918,13.060000038146972,12.906666660308838,-0.005026664021290372,12.883444237633121,2016,9,30,4,12.850000381469727,鼎元(2426)
84,2016-10-03,13.0,12.800000190734863,13.0,292000.0,10.803431510925293,12.94000015258789,13.030000114440918,12.918333339691163,-0.017774689530465793,12.861148333524191,2016,10,3,0,12.850000381469727,鼎元(2426)
85,2016-10-04,13.0,12.800000190734863,12.850000381469727,471000.0,10.845467567443848,12.910000038146972,13.000000095367431,12.935000006357829,-0.023576099285898877,12.887049190194913,2016,10,4,1,12.899999618530273,鼎元(2426)
86,2016-10-05,12.949999809265137,12.75,12.899999618530273,383000.0,10.719359397888184,12.85,12.955000114440917,12.951666673024496,-0.03980461022755044,12.795683063398306,2016,10,5,2,12.75,鼎元(2426)
87,2016-10-06,12.949999809265137,12.800000190734863,12.800000190734863,570000.0,10.803431510925293,12.84000015258789,12.930000114440919,12.970000012715657,-0.04409663097895056,12.831894608779253,2016,10,6,3,12.850000381469727,鼎元(2426)
88,2016-10-07,12.899999618530273,12.699999809265137,12.850000381469727,369000.0,10.677322387695312,12.810000038146972,12.895000076293945,12.986666679382324,-0.058910751841875,12.743964742436509,2016,10,7,4,12.699999809265137,鼎元(2426)
89,2016-10-11,12.899999618530273,12.399999618530273,12.75,635000.0,10.509174346923828,12.739999961853027,12.84000005722046,12.978333346048991,-0.08578552712893028,12.58132158081217,2016,10,11,1,12.5,鼎元(2426)
90,2016-10-12,12.5,12.199999809265137,12.199999809265137,473000.0,10.383065223693848,12.630000114440918,12.770000076293945,12.96666669845581,-0.11781896447313045,12.427107447917209,2016,10,12,2,12.350000381469727,鼎元(2426)
91,2016-10-13,12.550000190734863,12.350000381469727,12.350000381469727,453000.0,10.383065223693848,12.550000190734863,12.700000095367432,12.943333371480305,-0.1415732936862817,12.37570273695222,2016,10,13,3,12.350000381469727,鼎元(2426)
92,2016-10-14,12.5,12.199999809265137,12.350000381469727,471000.0,10.256954193115234,12.420000076293945,12.630000114440918,12.921666685740153,-0.17052769712261018,12.258567451827497,2016,10,14,4,12.199999809265137,鼎元(2426)
93,2016-10-17,12.300000190734863,12.149999618530273,12.199999809265137,374000.0,10.214917182922363,12.310000038146972,12.560000038146972,12.891666666666667,-0.1952549718689074,12.186188896296015,2016,10,17,0,12.149999618530273,鼎元(2426)
94,2016-10-18,12.25,12.0,12.149999618530273,545000.0,10.130845069885254,12.220000076293946,12.480000019073486,12.856666660308838,-0.22037489680201716,12.095396425921914,2016,10,18,1,12.050000190734863,鼎元(2426)
95,2016-10-19,12.199999809265137,12.050000190734863,12.050000190734863,422000.0,10.214917182922363,12.179999923706054,12.405000019073487,12.831666660308837,-0.22957139272913807,12.131798554327487,2016,10,19,2,12.149999618530273,鼎元(2426)
96,2016-10-20,12.300000190734863,12.149999618530273,12.149999618530273,284000.0,10.214917182922363,12.139999771118164,12.344999980926513,12.806666660308839,-0.234160150093091,12.143932597129345,2016,10,20,3,12.149999618530273,鼎元(2426)
97,2016-10-21,12.350000381469727,12.149999618530273,12.149999618530273,506000.0,10.298991203308105,12.149999809265136,12.28499994277954,12.785000006357828,-0.22711329200727626,12.214644199043114,2016,10,21,4,12.25,鼎元(2426)
98,2016-10-24,12.300000190734863,12.100000381469727,12.300000190734863,347000.0,10.214917182922363,12.149999809265136,12.229999923706055,12.76166664759318,-0.22697750547346374,12.171547812034554,2016,10,24,0,12.149999618530273,鼎元(2426)
99,2016-10-25,12.25,12.050000190734863,12.149999618530273,492000.0,10.214917182922363,12.169999694824218,12.194999885559081,12.72666664123535,-0.22428430471673444,12.157182349698367,2016,10,25,1,12.149999618530273,鼎元(2426)
100,2016-10-26,12.25,12.050000190734863,12.149999618530273,228000.0,10.256954193115234,12.179999732971192,12.179999828338623,12.688333288828533,-0.21563108892623717,12.18572732274288,2016,10,26,2,12.199999809265137,鼎元(2426)
101,2016-10-27,12.25,12.0,12.100000381469727,537000.0,10.130845069885254,12.15999984741211,12.149999809265136,12.651666641235352,-0.2183555071718608,12.095242568070868,2016,10,27,3,12.050000190734863,鼎元(2426)
102,2016-10-28,12.100000381469727,11.899999618530273,12.050000190734863,494000.0,10.00473403930664,12.089999771118164,12.11999979019165,12.609999974568685,-0.2299633432268049,11.96508060171047,2016,10,28,4,11.899999618530273,鼎元(2426)
103,2016-10-31,12.050000190734863,11.899999618530273,11.899999618530273,366000.0,10.088808059692383,12.05999984741211,12.104999828338624,12.574999968210856,-0.2284622047124376,11.988360200570156,2016,10,31,0,12.0,鼎元(2426)
104,2016-11-01,12.199999809265137,12.0,12.0,321000.0,10.130845069885254,12.039999961853027,12.104999828338624,12.538333320617676,-0.2206949506468323,12.029453527346627,2016,11,1,1,12.050000190734863,鼎元(2426)
105,2016-11-02,12.100000381469727,11.699999809265137,12.0,500000.0,9.836586952209473,11.939999961853028,12.05999984741211,12.488333320617675,-0.24000719547148996,11.809817715292299,2016,11,2,2,11.699999809265137,鼎元(2426)
106,2016-11-03,11.75,11.5,11.699999809265137,484000.0,9.668440818786621,11.829999923706055,11.994999885559082,12.431666660308839,-0.2683530591316181,11.6032725717641,2016,11,3,3,11.5,鼎元(2426)
107,2016-11-04,11.5,11.300000190734863,11.5,545000.0,9.50029468536377,11.710000038146973,11.899999904632569,12.371666653951008,-0.30345378441562865,11.401090984411276,2016,11,4,4,11.300000190734863,鼎元(2426)
108,2016-11-07,11.600000381469727,11.350000381469727,11.399999618530273,427000.0,9.62640380859375,11.6,11.829999923706055,12.318333307902018,-0.31553274070413906,11.433696867647184,2016,11,7,0,11.449999809265137,鼎元(2426)
109,2016-11-08,11.649999618530273,11.449999809265137,11.5,263000.0,9.752513885498047,11.510000038146973,11.775,12.269999980926514,-0.3094368393447393,11.544565876862213,2016,11,8,1,11.600000381469727,鼎元(2426)
110,2016-11-09,11.649999618530273,10.899999618530273,11.600000381469727,922000.0,9.164000511169434,11.35,11.644999980926514,12.19833329518636,-0.3569648160182748,11.114855037974253,2016,11,9,2,10.899999618530273,鼎元(2426)
111,2016-11-10,11.350000381469727,11.050000190734863,11.050000190734863,329000.0,9.542330741882324,11.320000076293946,11.575,12.141666634877522,-0.3542421884944815,11.271618600304569,2016,11,10,3,11.350000381469727,鼎元(2426)
112,2016-11-11,11.25,11.050000190734863,11.25,385000.0,9.332146644592285,11.280000114440918,11.495000076293945,12.081666660308837,-0.36801195421768185,11.157206454414675,2016,11,11,4,11.100000381469727,鼎元(2426)
113,2016-11-14,11.050000190734863,10.800000190734863,11.050000190734863,433000.0,9.206037521362305,11.180000114440919,11.390000057220458,12.018333307902019,-0.3865703831322378,11.01906869098165,2016,11,14,0,10.949999809265137,鼎元(2426)
114,2016-11-15,11.0,10.850000381469727,10.949999809265137,373000.0,9.164000511169434,11.039999961853027,11.275,11.953333282470703,-0.40069306991079934,10.939689309347399,2016,11,15,1,10.899999618530273,鼎元(2426)
115,2016-11-16,11.100000381469727,10.800000190734863,10.949999809265137,463000.0,9.24807357788086,11.060000038146972,11.205000019073486,11.889999961853027,-0.3992151853166295,10.979896436449133,2016,11,16,2,11.0,鼎元(2426)
116,2016-11-17,11.0,10.850000381469727,10.949999809265137,626000.0,9.24807357788086,10.989999961853027,11.155000019073487,11.831666628519693,-0.393507754870841,10.99329881214971,2016,11,17,3,11.0,鼎元(2426)
117,2016-11-18,11.199999809265137,10.800000190734863,10.899999618530273,542000.0,9.374183654785156,10.999999809265137,11.139999961853027,11.774999936421713,-0.3725871140002326,11.097766016403419,2016,11,18,4,11.149999618530273,鼎元(2426)
118,2016-11-21,11.25,11.100000381469727,11.199999809265137,315000.0,9.416219711303711,11.049999809265136,11.114999961853027,11.724999936421712,-0.3479620156890988,11.16592187831123,2016,11,21,0,11.199999809265137,鼎元(2426)
119,2016-11-22,11.550000190734863,11.25,11.25,694000.0,9.542330741882324,11.139999961853027,11.089999961853028,11.686666615804036,-0.31273865881204266,11.288640880416894,2016,11,22,1,11.350000381469727,鼎元(2426)
120,2016-11-23,11.550000190734863,11.350000381469727,11.399999618530273,335000.0,9.542330741882324,11.210000038146973,11.135000038146973,11.653333282470703,-0.2815780198448916,11.329547214452115,2016,11,23,2,11.350000381469727,鼎元(2426)
121,2016-11-24,11.399999618530273,11.25,11.350000381469727,235000.0,9.458257675170898,11.260000038146973,11.125,11.61666660308838,-0.2619321505919636,11.276515738150705,2016,11,24,3,11.25,鼎元(2426)
122,2016-11-25,11.649999618530273,11.25,11.300000190734863,844000.0,9.710477828979492,11.34000015258789,11.169999980926514,11.59499994913737,-0.21962516694573608,11.458838706540144,2016,11,25,4,11.550000190734863,鼎元(2426)
123,2016-11-28,11.75,11.399999618530273,11.550000190734863,444000.0,9.710477828979492,11.410000228881836,11.230000019073486,11.574999968210856,-0.18397582050755368,11.519613029336623,2016,11,28,0,11.550000190734863,鼎元(2426)
124,2016-11-29,11.600000381469727,11.449999809265137,11.550000190734863,228000.0,9.62640380859375,11.430000114440919,11.285000038146972,11.554999955495198,-0.16192557841219468,11.473204215955633,2016,11,29,1,11.449999809265137,鼎元(2426)
125,2016-11-30,11.550000190734863,11.350000381469727,11.550000190734863,281000.0,9.62640380859375,11.45,11.330000019073486,11.531666628519694,-0.14280443766813278,11.457734611495303,2016,11,30,2,11.449999809265137,鼎元(2426)
126,2016-12-01,11.550000190734863,11.449999809265137,11.449999809265137,376000.0,9.710477828979492,11.510000038146973,11.385000038146973,11.51166664759318,-0.11821926541019145,11.51924499765501,2016,12,1,3,11.550000190734863,鼎元(2426)
127,2016-12-02,11.600000381469727,11.350000381469727,11.550000190734863,295000.0,9.752513885498047,11.520000076293945,11.430000114440919,11.48999999364217,-0.09362172773130162,11.573081920198154,2016,12,2,4,11.600000381469727,鼎元(2426)
