,date,date,high,low,open,volume,adj close,ma5,ma10,ma30,macd,ema,year,month,date,date,day,close,Name
819,2019-10-09,9,6.639999866485596,6.5,6.550000190734863,27111654.0,6.5,6.453999996185303,6.4849999904632565,6.676333316167196,-0.05010750248784834,6.475534039294254,2019,10,2019-10-09,9,2,6.5,彩晶(6116)
820,2019-10-14,14,6.619999885559082,6.510000228881836,6.559999942779541,17913869.0,6.519999980926514,6.473999977111816,6.467999982833862,6.6726666450500485,-0.0473208289767344,6.505178000382426,2019,10,2019-10-14,14,0,6.519999980926514,彩晶(6116)
821,2019-10-15,15,6.559999942779541,6.449999809265137,6.550000190734863,11233648.0,6.460000038146973,6.469999980926514,6.448999977111816,6.672333319981893,-0.04938458927976441,6.475059358892124,2019,10,2019-10-15,15,1,6.460000038146973,彩晶(6116)
822,2019-10-16,16,6.590000152587891,6.5,6.510000228881836,14346127.0,6.519999980926514,6.4819999694824215,6.460999965667725,6.6739999930063885,-0.04565238793613702,6.505019773581718,2019,10,2019-10-16,16,2,6.519999980926514,彩晶(6116)
823,2019-10-17,17,6.570000171661377,6.510000228881836,6.559999942779541,11562201.0,6.539999961853027,6.507999992370605,6.469999980926514,6.6706666628519695,-0.04061260335726402,6.528339899095925,2019,10,2019-10-17,17,3,6.539999961853027,彩晶(6116)
824,2019-10-18,18,6.630000114440918,6.480000019073486,6.539999961853027,33996019.0,6.630000114440918,6.534000015258789,6.494000005722046,6.668333339691162,-0.029021733143361317,6.596113375992587,2019,10,2019-10-18,18,4,6.630000114440918,彩晶(6116)
825,2019-10-21,21,6.630000114440918,6.570000171661377,6.610000133514404,10801760.0,6.630000114440918,6.55600004196167,6.5150000095367435,6.665000009536743,-0.019609835019724464,6.618704534958141,2019,10,2019-10-21,21,0,6.630000114440918,彩晶(6116)
826,2019-10-22,22,6.71999979019165,6.639999866485596,6.650000095367432,13387894.0,6.679999828338623,6.6,6.534999990463257,6.664333343505859,-0.008023785694326158,6.659568063878463,2019,10,2019-10-22,22,1,6.679999828338623,彩晶(6116)
827,2019-10-23,23,6.690000057220459,6.570000171661377,6.690000057220459,12417008.0,6.570000171661377,6.610000038146973,6.546000003814697,6.6543333530426025,-0.007629858855867866,6.599856135733739,2019,10,2019-10-23,23,2,6.570000171661377,彩晶(6116)
828,2019-10-24,24,6.599999904632568,6.550000190734863,6.579999923706055,5663334.0,6.590000152587891,6.6200000762939455,6.564000034332276,6.646000019709269,-0.00563883668509213,6.593285480303173,2019,10,2019-10-24,24,3,6.590000152587891,彩晶(6116)
829,2019-10-25,25,6.610000133514404,6.539999961853027,6.590000152587891,5618716.0,6.559999942779541,6.60600004196167,6.570000028610229,6.634000015258789,-0.006407837912814962,6.571095121954085,2019,10,2019-10-25,25,4,6.559999942779541,彩晶(6116)
