,date,date,high,low,open,volume,adj close,ma5,ma10,ma30,macd,ema,year,month,date,date,day,close,Name
21,2016-07-04,4,10.649999618530273,10.399999618530273,10.5,581000.0,9.288064002990723,10.296000099182129,9.844000053405761,,0.21822353386472848,10.584553629955087,2016,7,2016-07-04,4,0,10.600000381469727,宏齊(6168)
22,2016-07-05,5,10.600000381469727,10.399999618530273,10.600000381469727,304000.0,9.200440406799316,10.520000076293945,9.95300006866455,,0.23643474252045493,10.528184543317762,2016,7,2016-07-05,5,1,10.5,宏齊(6168)
23,2016-07-06,6,10.5,10.050000190734863,10.5,472000.0,8.806136131286621,10.470000076293946,10.002000045776366,,0.21685220102438763,10.209394974928033,2016,7,2016-07-06,6,2,10.050000190734863,宏齊(6168)
24,2016-07-07,7,10.399999618530273,10.100000381469727,10.100000381469727,608000.0,8.893758773803711,10.389999961853027,10.061999988555907,,0.2060248271496583,10.169798070662813,2016,7,2016-07-07,7,3,10.149999618530273,宏齊(6168)
25,2016-07-08,8,10.149999618530273,10.149999618530273,10.149999618530273,0.0,8.893758773803711,10.289999961853027,10.161999988555909,,0.19518181612752095,10.156599102574448,2016,7,2016-07-08,8,4,10.149999618530273,宏齊(6168)
26,2016-07-11,11,10.449999809265137,10.0,10.25,525000.0,8.806136131286621,10.179999923706054,10.238000011444091,,0.1773646785673293,10.08553316134805,2016,7,2016-07-11,11,0,10.050000190734863,宏齊(6168)
27,2016-07-12,12,10.149999618530273,10.0,10.149999618530273,208000.0,8.849947929382324,10.1,10.310000038146972,,0.16498010463241997,10.095177974762501,2016,7,2016-07-12,12,1,10.100000381469727,宏齊(6168)
28,2016-07-13,13,10.199999809265137,9.989999771118164,10.100000381469727,621000.0,8.806136131286621,10.1,10.285000038146972,,0.1497943052252122,10.06505945207741,2016,7,2016-07-13,13,2,10.050000190734863,宏齊(6168)
29,2016-07-14,14,10.100000381469727,9.989999771118164,10.100000381469727,313000.0,8.753561973571777,10.068000030517577,10.228999996185303,9.707666683197022,0.13184292766439576,10.015019664771245,2016,7,2016-07-14,14,3,9.989999771118164,宏齊(6168)
30,2016-07-15,15,10.149999618530273,10.0,10.0,427000.0,8.762324333190918,10.038000106811523,10.164000034332275,9.719666671752929,0.11702621584648654,10.005006554923748,2016,7,2016-07-15,15,4,10.0,宏齊(6168)
31,2016-07-18,18,10.199999809265137,10.050000190734863,10.149999618530273,384000.0,8.849947929382324,10.048000144958497,10.114000034332275,9.737666670481364,0.11145654132143434,10.068335772621067,2016,7,2016-07-18,18,0,10.100000381469727,宏齊(6168)
32,2016-07-19,19,10.199999809265137,10.0,10.050000190734863,380000.0,8.806136131286621,10.038000106811523,10.069000053405762,9.758000024159749,0.102113055101821,10.056112051363598,2016,7,2016-07-19,19,1,10.050000190734863,宏齊(6168)
33,2016-07-20,20,10.600000381469727,10.100000381469727,10.100000381469727,1396000.0,9.200440406799316,10.128000068664551,10.114000034332275,9.79700002670288,0.12713757221675515,10.352037350454532,2016,7,2016-07-20,20,2,10.5,宏齊(6168)
34,2016-07-21,21,10.800000190734863,10.449999809265137,10.5,1214000.0,9.200440406799316,10.230000114440918,10.149000072479248,9.840000025431316,0.1452426337495787,10.450679116818177,2016,7,2016-07-21,21,3,10.5,宏齊(6168)
35,2016-07-22,22,11.0,10.600000381469727,10.600000381469727,1939000.0,9.288064002990723,10.350000190734864,10.194000148773194,9.886666711171468,0.16525251948813313,10.550226626585877,2016,7,2016-07-22,22,4,10.600000381469727,宏齊(6168)
36,2016-07-25,25,10.600000381469727,10.199999809265137,10.5,620000.0,8.937570571899414,10.370000076293945,10.20900011062622,9.926333363850912,0.14879405010510105,10.316742081705383,2016,7,2016-07-25,25,0,10.199999809265137,宏齊(6168)
37,2016-07-26,26,10.399999618530273,10.199999809265137,10.199999809265137,275000.0,9.069005966186523,10.430000114440919,10.234000110626221,9.966333389282227,0.14558088063641605,10.338914281548279,2016,7,2016-07-26,26,1,10.350000381469727,宏齊(6168)
38,2016-07-27,27,10.449999809265137,10.149999618530273,10.399999618530273,488000.0,9.069005966186523,10.400000190734863,10.264000129699706,10.004666741689046,0.14139402170499693,10.346305014829243,2016,7,2016-07-27,27,2,10.350000381469727,宏齊(6168)
39,2016-07-28,28,10.399999618530273,10.149999618530273,10.399999618530273,262000.0,8.893758773803711,10.330000114440917,10.280000114440918,10.034666728973388,0.12121564911327987,10.21543475062993,2016,7,2016-07-28,28,3,10.149999618530273,宏齊(6168)
40,2016-07-29,29,10.199999809265137,9.960000038146973,10.100000381469727,445000.0,8.727274894714355,10.202000045776368,10.276000118255615,10.061000061035156,0.08946840311059567,10.045144942307958,2016,7,2016-07-29,29,4,9.960000038146973,宏齊(6168)
41,2016-08-01,1,10.100000381469727,9.970000267028809,9.970000267028809,213000.0,8.806136131286621,10.172000122070312,10.271000099182128,10.076333395640056,0.07050666534911798,10.048381774592562,2016,8,2016-08-01,1,0,10.050000190734863,宏齊(6168)
42,2016-08-02,2,10.149999618530273,10.0,10.100000381469727,254000.0,8.806136131286621,10.11200008392334,10.271000099182128,10.09766674041748,0.0548528497637939,10.04946071868743,2016,8,2016-08-02,2,1,10.050000190734863,宏齊(6168)
43,2016-08-03,3,10.0,9.970000267028809,10.0,202000.0,8.762324333190918,10.042000007629394,10.22100009918213,10.112333393096923,0.03810384038763459,10.016486906229142,2016,8,2016-08-03,3,2,10.0,宏齊(6168)
44,2016-08-04,4,10.25,10.0,10.050000190734863,348000.0,8.893758773803711,10.042000007629394,10.186000061035156,10.132333374023437,0.03617135665135507,10.105495381096562,2016,8,2016-08-04,4,3,10.149999618530273,宏齊(6168)
45,2016-08-05,5,10.199999809265137,10.050000190734863,10.149999618530273,230000.0,8.806136131286621,10.060000038146972,10.13100004196167,10.162333393096924,0.02648107403622113,10.068498587522095,2016,8,2016-08-05,5,4,10.050000190734863,宏齊(6168)
46,2016-08-08,8,10.149999618530273,9.949999809265137,10.100000381469727,384000.0,8.762324333190918,10.05,10.111000061035156,10.186000061035156,0.014699981388481831,10.022832862507364,2016,8,2016-08-08,8,0,10.0,宏齊(6168)
47,2016-08-09,9,10.050000190734863,9.819999694824219,10.050000190734863,222000.0,8.604601860046387,10.00399990081787,10.057999992370606,10.2006667137146,-0.008722708321629469,9.8876107507186,2016,8,2016-08-09,9,1,9.819999694824219,宏齊(6168)
48,2016-08-10,10,9.850000381469727,9.479999542236328,9.819999694824219,615000.0,8.394306182861328,9.919999885559083,9.980999946594238,10.17666670481364,-0.04570391119505146,9.68253686604357,2016,8,2016-08-10,10,2,9.579999923706055,宏齊(6168)
49,2016-08-11,11,9.470000267028809,9.279999732971191,9.460000038146973,402000.0,8.166485786437988,9.75399990081787,9.897999954223632,10.135666688283285,-0.09447629573861782,9.440845418564003,2016,8,2016-08-11,11,3,9.319999694824219,宏齊(6168)
50,2016-08-12,12,9.539999961853027,9.300000190734863,9.300000190734863,132000.0,8.236584663391113,9.623999786376952,9.841999912261963,10.094000021616617,-0.1253320919904244,9.413614885208183,2016,8,2016-08-12,12,4,9.399999618530273,宏齊(6168)
51,2016-08-15,15,9.4399995803833,9.220000267028809,9.300000190734863,311000.0,8.078863143920898,9.467999839782715,9.758999919891357,10.04800001780192,-0.16218340617995963,9.2845384730886,2016,8,2016-08-15,15,0,9.220000267028809,宏齊(6168)
52,2016-08-16,16,9.350000381469727,9.199999809265137,9.199999809265137,109000.0,8.140199661254883,9.361999893188477,9.682999897003175,10.007666683197021,-0.18369914814177157,9.288179465598219,2016,8,2016-08-16,16,1,9.289999961853027,宏齊(6168)
53,2016-08-17,17,9.279999732971191,9.050000190734863,9.279999732971191,357000.0,8.070100784301758,9.28799991607666,9.603999900817872,9.979666678110759,-0.20474296250761448,9.236059847297389,2016,8,2016-08-17,17,2,9.210000038146973,宏齊(6168)
54,2016-08-18,18,9.300000190734863,9.180000305175781,9.210000038146973,163000.0,8.061338424682617,9.263999938964844,9.508999919891357,9.94800001780192,-0.2196755654343061,9.212019821942555,2016,8,2016-08-18,18,3,9.199999809265137,宏齊(6168)
55,2016-08-19,19,9.300000190734863,9.0600004196167,9.300000190734863,233000.0,8.017526626586914,9.213999938964843,9.418999862670898,9.914666684468587,-0.2328030961784613,9.170673019667701,2016,8,2016-08-19,19,4,9.149999618530273,宏齊(6168)
56,2016-08-22,22,9.1899995803833,9.0600004196167,9.149999618530273,161000.0,7.947427749633789,9.183999824523926,9.32599983215332,9.882000001271566,-0.24673648920110836,9.103557469772047,2016,8,2016-08-22,22,0,9.069999694824219,宏齊(6168)
57,2016-08-23,23,9.140000343322754,9.0,9.050000190734863,240000.0,7.947427749633789,9.139999771118164,9.25099983215332,9.84766664505005,-0.25483460492520216,9.08118561980683,2016,8,2016-08-23,23,1,9.069999694824219,宏齊(6168)
58,2016-08-24,24,9.130000114440918,9.010000228881836,9.079999923706055,211000.0,7.947427749633789,9.111999702453613,9.199999809265137,9.814999961853028,-0.2582696499515649,9.07372833648509,2016,8,2016-08-24,24,2,9.069999694824219,宏齊(6168)
59,2016-08-25,25,9.180000305175781,9.010000228881836,9.020000457763672,219000.0,8.017526626586914,9.101999664306641,9.182999801635741,9.786999956766765,-0.2516897899568953,9.124575857848546,2016,8,2016-08-25,25,3,9.149999618530273,宏齊(6168)
60,2016-08-26,26,9.229999542236328,9.130000114440918,9.220000267028809,188000.0,8.043813705444336,9.107999801635742,9.160999870300293,9.759666633605956,-0.24129019806946594,9.161525489400036,2016,8,2016-08-26,26,4,9.180000305175781,宏齊(6168)
61,2016-08-29,29,9.199999809265137,9.09000015258789,9.199999809265137,293000.0,7.973715782165527,9.113999938964843,9.148999881744384,9.726333300272623,-0.2367216032160595,9.120508750779829,2016,8,2016-08-29,29,0,9.100000381469727,宏齊(6168)
62,2016-08-30,30,9.25,9.149999618530273,9.149999618530273,331000.0,8.061338424682617,9.139999961853027,9.139999866485596,9.697999954223633,-0.22252270161374277,9.173502789770033,2016,8,2016-08-30,30,1,9.199999809265137,宏齊(6168)
63,2016-08-31,31,9.670000076293945,9.25,9.25,1291000.0,8.385544776916504,9.239999961853027,9.17599983215332,9.666999944051106,-0.17954408268939126,9.437834059806157,2016,8,2016-08-31,31,2,9.569999694824219,宏齊(6168)
64,2016-09-01,1,9.869999885559082,9.550000190734863,9.600000381469727,1695000.0,8.41183090209961,9.330000114440917,9.21599988937378,9.636999956766765,-0.14144787622002042,9.545944940915204,2016,9,2016-09-01,1,3,9.600000381469727,宏齊(6168)
65,2016-09-02,2,9.65999984741211,9.380000114440918,9.649999618530273,521000.0,8.227822303771973,9.372000122070313,9.239999961853027,9.596666622161866,-0.12664460470100813,9.441981875853571,2016,9,2016-09-02,2,4,9.390000343322754,宏齊(6168)
66,2016-09-05,5,9.5,9.369999885559082,9.460000038146973,272000.0,8.280396461486816,9.442000007629394,9.277999973297119,9.571666622161866,-0.10884231310138581,9.447327164794615,2016,9,2016-09-05,5,0,9.449999809265137,宏齊(6168)
67,2016-09-06,6,9.539999961853027,9.460000038146973,9.539999961853027,288000.0,8.306683540344238,9.497999954223634,9.31899995803833,9.542666594187418,-0.09127295813978797,9.469108749755756,2016,9,2016-09-06,6,1,9.479999542236328,宏齊(6168)
68,2016-09-07,7,9.5,9.350000381469727,9.460000038146973,311000.0,8.219059944152832,9.460000038146973,9.35,9.510333251953124,-0.08440827157316555,9.409702992879197,2016,9,2016-09-07,7,2,9.380000114440918,宏齊(6168)
69,2016-09-08,8,9.520000457763672,9.449999809265137,9.449999809265137,284000.0,8.32420825958252,9.439999961853028,9.385000038146973,9.488666598002116,-0.0685357424353299,9.469900997626398,2016,9,2016-09-08,8,3,9.5,宏齊(6168)
70,2016-09-09,9,9.510000228881836,9.34000015258789,9.5,291000.0,8.236584663391113,9.441999816894532,9.406999969482422,9.469999917348225,-0.06326496830516248,9.423300078228982,2016,9,2016-09-09,9,4,9.399999618530273,宏齊(6168)
71,2016-09-12,12,9.329999923706055,9.199999809265137,9.220000267028809,203000.0,8.105149269104004,9.401999855041504,9.42199993133545,9.44333324432373,-0.07033642646338123,9.307766692742995,2016,9,2016-09-12,12,0,9.25,宏齊(6168)
72,2016-09-13,13,9.300000190734863,9.199999809265137,9.300000190734863,165000.0,8.087624549865723,9.351999855041504,9.424999904632568,9.41599988937378,-0.07666459592145713,9.25592192573855,2016,9,2016-09-13,13,1,9.229999542236328,宏齊(6168)
73,2016-09-14,14,9.210000038146973,9.130000114440918,9.130000114440918,118000.0,8.043813705444336,9.311999893188476,9.385999965667725,9.388666566212972,-0.08472432687216092,9.205307512030037,2016,9,2016-09-14,14,2,9.180000305175781,宏齊(6168)
74,2016-09-19,19,9.300000190734863,9.199999809265137,9.199999809265137,184000.0,8.113912582397461,9.263999938964844,9.351999950408935,9.358999919891357,-0.08370941935206311,9.24176932326457,2016,9,2016-09-19,19,0,9.260000228881836,宏齊(6168)
75,2016-09-20,20,9.329999923706055,9.210000038146973,9.210000038146973,141000.0,8.105149269104004,9.23400001525879,9.33799991607666,9.332333246866861,-0.08275552828633614,9.24725644108819,2016,9,2016-09-20,20,1,9.25,宏齊(6168)
76,2016-09-21,21,9.380000114440918,9.239999771118164,9.239999771118164,246000.0,8.20153522491455,9.255999946594239,9.328999900817871,9.310999902089437,-0.07231160290298178,9.322418584814228,2016,9,2016-09-21,21,2,9.359999656677246,宏齊(6168)
77,2016-09-22,22,9.420000076293945,9.350000381469727,9.420000076293945,132000.0,8.192773818969727,9.280000114440918,9.315999984741211,9.295333258310954,-0.06410075048475328,9.340806449251227,2016,9,2016-09-22,22,3,9.350000381469727,宏齊(6168)
78,2016-09-23,23,9.449999809265137,9.279999732971191,9.420000076293945,336000.0,8.131436347961426,9.3,9.305999946594238,9.285333251953125,-0.06250940757455403,9.300268638397869,2016,9,2016-09-23,23,4,9.279999732971191,宏齊(6168)
79,2016-09-26,26,9.3100004196167,9.270000457763672,9.270000457763672,124000.0,8.131436347961426,9.303999900817871,9.283999919891357,9.283999919891357,-0.060550076550704546,9.286756034780083,2016,9,2016-09-26,26,0,9.279999732971191,宏齊(6168)
80,2016-09-27,27,9.279999732971191,9.279999732971191,9.279999732971191,0.0,8.131436347961426,9.30999984741211,9.271999931335449,9.279999923706054,-0.05832479210836894,9.282251833574156,2016,9,2016-09-27,27,1,9.279999732971191,宏齊(6168)
81,2016-09-28,28,9.279999732971191,9.279999732971191,9.279999732971191,0.0,8.131436347961426,9.293999862670898,9.274999904632569,9.281999905904135,-0.055916522765301124,9.28075043317218,2016,9,2016-09-28,28,2,9.279999732971191,宏齊(6168)
82,2016-09-29,29,9.420000076293945,9.300000190734863,9.300000190734863,72000.0,8.148961067199707,9.283999824523926,9.281999969482422,9.282333246866862,-0.05179936930840867,9.293583604880636,2016,9,2016-09-29,29,3,9.300000190734863,宏齊(6168)
83,2016-09-30,30,9.369999885559082,9.300000190734863,9.300000190734863,161000.0,8.157724380493164,9.289999961853027,9.294999980926514,9.285666592915852,-0.0471867111874662,9.304528148038012,2016,9,2016-09-30,30,4,9.3100004196167,宏齊(6168)
84,2016-10-03,3,9.479999542236328,9.369999885559082,9.369999885559082,239000.0,8.27163314819336,9.32199993133545,9.31299991607666,9.293666585286458,-0.03267860109418841,9.394842436268204,2016,10,2016-10-03,3,0,9.4399995803833,宏齊(6168)
85,2016-10-04,4,9.5,9.380000114440918,9.489999771118164,162000.0,8.280396461486816,9.355999946594238,9.332999897003173,9.303666591644287,-0.020142802975149365,9.43161401826616,2016,10,2016-10-04,4,1,9.449999809265137,宏齊(6168)
86,2016-10-05,5,9.449999809265137,9.399999618530273,9.399999618530273,220000.0,8.236584663391113,9.379999923706055,9.336999893188477,9.314666589101156,-0.014075904498154657,9.41053775177557,2016,10,2016-10-05,5,2,9.399999618530273,宏齊(6168)
87,2016-10-06,6,9.5,9.399999618530273,9.5,116000.0,8.245347023010254,9.401999855041504,9.342999839782715,9.325999927520751,-0.008365375101018202,9.410179148866597,2016,10,2016-10-06,6,3,9.40999984741211,宏齊(6168)
88,2016-10-07,7,9.420000076293945,9.329999923706055,9.399999618530273,304000.0,8.175248146057129,9.405999755859375,9.347999858856202,9.334666601816814,-0.010171500890660212,9.356726332092903,2016,10,2016-10-07,7,4,9.329999923706055,宏齊(6168)
89,2016-10-11,11,9.350000381469727,9.119999885559082,9.329999923706055,310000.0,8.061338424682617,9.357999801635742,9.339999866485595,9.336333274841309,-0.021831533381510226,9.25224198354106,2016,10,2016-10-11,11,1,9.199999809265137,宏齊(6168)
90,2016-10-12,12,9.329999923706055,9.069999694824219,9.069999694824219,154000.0,8.122674942016602,9.32199993133545,9.338999938964843,9.33933327992757,-0.02513857538148656,9.264080966356135,2016,10,2016-10-12,12,2,9.270000457763672,宏齊(6168)
91,2016-10-13,13,9.350000381469727,9.25,9.3100004196167,257000.0,8.157724380493164,9.304000091552734,9.342000007629395,9.346333281199138,-0.02425463412048323,9.294693935196511,2016,10,2016-10-13,13,3,9.3100004196167,宏齊(6168)
92,2016-10-14,14,9.300000190734863,9.15999984741211,9.300000190734863,223000.0,8.035051345825195,9.256000137329101,9.328999996185303,9.345333290100097,-0.03444569210305559,9.211564695928134,2016,10,2016-10-14,14,4,9.170000076293945,宏齊(6168)
93,2016-10-17,17,9.229999542236328,9.119999885559082,9.119999885559082,73000.0,8.043813705444336,9.226000213623047,9.315999984741211,9.332333310445149,-0.041240278551260445,9.190521768759899,2016,10,2016-10-17,17,0,9.180000305175781,宏齊(6168)
94,2016-10-18,18,9.210000038146973,9.130000114440918,9.210000038146973,151000.0,8.043813705444336,9.222000312805175,9.290000057220459,9.318333307902018,-0.04609360726982459,9.18350745970382,2016,10,2016-10-18,18,1,9.180000305175781,宏齊(6168)
95,2016-10-19,19,9.289999961853027,9.180000305175781,9.180000305175781,185000.0,8.061338424682617,9.208000183105469,9.265000057220458,9.311999956766764,-0.04777622636379242,9.194502359411365,2016,10,2016-10-19,19,2,9.199999809265137,宏齊(6168)
96,2016-10-20,20,9.289999961853027,9.199999809265137,9.199999809265137,182000.0,8.131436347961426,9.202000045776368,9.253000068664551,9.306333287556965,-0.04217163706684879,9.25150060845125,2016,10,2016-10-20,20,3,9.279999732971191,宏齊(6168)
97,2016-10-21,21,9.380000114440918,9.260000228881836,9.260000228881836,185000.0,8.166485786437988,9.231999969482422,9.244000053405761,9.300999959309896,-0.03411066965911047,9.29716666603323,2016,10,2016-10-21,21,4,9.319999694824219,宏齊(6168)
98,2016-10-24,24,9.399999618530273,9.300000190734863,9.300000190734863,241000.0,8.166485786437988,9.259999847412109,9.243000030517578,9.298999945322672,-0.027406380096129723,9.312388685227221,2016,10,2016-10-24,24,0,9.319999694824219,宏齊(6168)
99,2016-10-25,25,9.510000228881836,9.350000381469727,9.350000381469727,367000.0,8.315444946289062,9.321999740600585,9.27200002670288,9.298666604359944,-0.00828588169214406,9.430796075821183,2016,10,2016-10-25,25,1,9.489999771118164,宏齊(6168)
100,2016-10-26,26,9.520000457763672,9.420000076293945,9.5,179000.0,8.254109382629395,9.365999794006347,9.286999988555909,9.2993332862854,0.0012070830576984548,9.423598742803025,2016,10,2016-10-26,26,2,9.420000076293945,宏齊(6168)
101,2016-10-27,27,9.449999809265137,9.34000015258789,9.420000076293945,137000.0,8.236584663391113,9.389999771118164,9.295999908447266,9.304333273569743,0.007035898572059551,9.407865993287857,2016,10,2016-10-27,27,3,9.399999618530273,宏齊(6168)
102,2016-10-28,28,9.40999984741211,9.34000015258789,9.40999984741211,214000.0,8.227822303771973,9.40399990081787,9.317999935150146,9.309666633605957,0.010725033204433743,9.395955559977788,2016,10,2016-10-28,28,4,9.390000343322754,宏齊(6168)
103,2016-10-31,31,9.390000343322754,9.319999694824219,9.319999694824219,88000.0,8.210297584533691,9.413999938964844,9.336999893188477,9.315999952952067,0.011898157372876028,9.378651777031983,2016,10,2016-10-31,31,0,9.369999885559082,宏齊(6168)
104,2016-11-01,1,9.369999885559082,9.3100004196167,9.359999656677246,92000.0,8.166485786437988,9.379999923706055,9.35099983215332,9.317999935150146,0.008694197282068217,9.339550388893473,2016,11,2016-11-01,1,1,9.319999694824219,宏齊(6168)
105,2016-11-02,2,9.319999694824219,9.130000114440918,9.279999732971191,314000.0,8.026288986206055,9.327999877929688,9.346999835968017,9.314999930063884,-0.006675227511104609,9.219850027905897,2016,11,2016-11-02,2,2,9.15999984741211,宏齊(6168)
106,2016-11-03,3,9.229999542236328,9.010000228881836,9.149999618530273,223000.0,7.991239547729492,9.271999931335449,9.330999851226807,9.306999937693279,-0.02183078103655056,9.153283266341354,2016,11,2016-11-03,3,3,9.119999885559082,宏齊(6168)
107,2016-11-04,4,9.130000114440918,9.039999961853027,9.100000381469727,77000.0,7.947427749633789,9.207999801635742,9.305999851226806,9.297666581471761,-0.037443671252544775,9.097760885329931,2016,11,2016-11-04,4,4,9.069999694824219,宏齊(6168)
108,2016-11-07,7,9.130000114440918,9.050000190734863,9.050000190734863,86000.0,7.95619010925293,9.149999809265136,9.281999874114991,9.290999921162923,-0.048451665184128245,9.085920244247347,2016,11,2016-11-07,7,0,9.079999923706055,宏齊(6168)
109,2016-11-08,8,9.15999984741211,9.069999694824219,9.119999885559082,52000.0,7.9649529457092285,9.103999900817872,9.241999912261964,9.284666601816813,-0.05572638347860881,9.088640183141043,2016,11,2016-11-08,8,1,9.09000015258789,宏齊(6168)
110,2016-11-09,9,9.109999656677246,8.699999809265137,9.109999656677246,390000.0,7.833518028259277,9.05999984741211,9.193999862670898,9.273333263397216,-0.07275454947786031,8.989546447969216,2016,11,2016-11-09,9,2,8.9399995803833,宏齊(6168)
111,2016-11-10,10,9.170000076293945,8.949999809265137,8.949999809265137,117000.0,7.929903984069824,9.045999908447266,9.158999919891357,9.265666611989339,-0.07649303531730567,9.029848943146314,2016,11,2016-11-10,10,3,9.050000190734863,宏齊(6168)
112,2016-11-11,11,9.170000076293945,8.869999885559082,9.0,216000.0,7.973715782165527,9.052000045776367,9.129999923706055,9.2589999516805,-0.07456230490413596,9.076616568695256,2016,11,2016-11-11,11,4,9.100000381469727,宏齊(6168)
113,2016-11-14,14,9.25,9.130000114440918,9.25,125000.0,8.061338424682617,9.076000022888184,9.11299991607666,9.255333264668783,-0.06422387865988277,9.158872062408511,2016,11,2016-11-14,14,0,9.199999809265137,宏齊(6168)
114,2016-11-15,15,9.239999771118164,9.1899995803833,9.239999771118164,91000.0,8.05257511138916,9.095999908447265,9.099999904632568,9.246999931335449,-0.05618970708954407,9.179623741058371,2016,11,2016-11-15,15,1,9.1899995803833,宏齊(6168)
115,2016-11-16,16,9.260000228881836,9.119999885559082,9.149999618530273,141000.0,8.078863143920898,9.152000045776367,9.105999946594238,9.239333279927571,-0.04686186467398379,9.206541425038663,2016,11,2016-11-16,16,2,9.220000267028809,宏齊(6168)
116,2016-11-17,17,9.229999542236328,9.069999694824219,9.180000305175781,210000.0,8.061338424682617,9.181999969482423,9.113999938964843,9.232666619618733,-0.04061498471050484,9.202180347856313,2016,11,2016-11-17,17,3,9.199999809265137,宏齊(6168)
